Provinsi,Kode_Kab,Kabupaten_Kota,Bulan,Luas_Panen
SULAWESI SELATAN,7318.0,TANA TORAJA,Januari,427.0499999999999
SULAWESI SELATAN,7322.0,LUWU UTARA,Januari,1207.35
SULAWESI SELATAN,7325.0,LUWU TIMUR,Januari,891.06
SULAWESI SELATAN,7326.0,TORAJA UTARA,Januari,1009.26
SULAWESI SELATAN,7371.0,MAKASSAR,Januari,0.0
SULAWESI SELATAN,7372.0,PAREPARE,Januari,0.0
SULAWESI SELATAN,7373.0,PALOPO,Januari,0.0
SULAWESI TENGGARA,7401.0,BUTON,Januari,0.0
SULAWESI TENGGARA,7402.0,MUNA,Januari,7.96
SULAWESI TENGGARA,7403.0,KONAWE,Januari,4477.28
SULAWESI TENGGARA,7404.0,KOLAKA,Januari,1244.73
SULAWESI TENGGARA,7405.0,KONAWE SELATAN,Januari,78.52999999999999
SULAWESI TENGGARA,7406.0,BOMBANA,Januari,3.13
SULAWESI TENGGARA,7407.0,WAKATOBI,Januari,0.0
SULAWESI TENGGARA,7408.0,KOLAKA UTARA,Januari,27.81
SULAWESI TENGGARA,7409.0,BUTON UTARA,Januari,6.26
SULAWESI TENGGARA,7410.0,KONAWE UTARA,Januari,67.32
SULAWESI TENGGARA,7411.0,KOLAKA TIMUR,Januari,382.93
SULAWESI TENGGARA,7412.0,KONAWE KEPULAUAN,Januari,0.0
SULAWESI TENGGARA,7413.0,MUNA BARAT,Januari,0.0
SULAWESI TENGGARA,7414.0,BUTON TENGAH,Januari,0.0
SULAWESI TENGGARA,7415.0,BUTON SELATAN,Januari,0.0
SULAWESI TENGGARA,7471.0,KENDARI,Januari,0.0
SULAWESI TENGGARA,7472.0,BAUBAU,Januari,0.0
GORONTALO,7501.0,BOALEMO,Januari,705.03
GORONTALO,7502.0,GORONTALO,Januari,793.21
GORONTALO,7503.0,POHUWATO,Januari,0.0
GORONTALO,7504.0,BONE BOLANGO,Januari,0.0
GORONTALO,7505.0,GORONTALO UTARA,Januari,0.0
GORONTALO,7571.0,GORONTALO,Januari,0.0
SULAWESI BARAT,7601.0,MAJENE,Januari,12.82
SULAWESI BARAT,7602.0,POLEWALI MANDAR,Januari,482.35
SULAWESI BARAT,7603.0,MAMASA,Januari,1218.67
SULAWESI BARAT,7604.0,MAMUJU,Januari,162.45
SULAWESI BARAT,7605.0,PASANGKAYU,Januari,89.16
SULAWESI BARAT,7606.0,MAMUJU TENGAH,Januari,0.0
MALUKU,8101.0,KEPULAUAN TANIMBAR,Januari,0.0
MALUKU,8102.0,MALUKU TENGGARA,Januari,0.0
MALUKU,8103.0,MALUKU TENGAH,Januari,727.69
MALUKU,8104.0,BURU,Januari,758.75
MALUKU,8105.0,KEPULAUAN ARU,Januari,0.0
MALUKU,8106.0,SERAM BAGIAN BARAT,Januari,0.0
MALUKU,8107.0,SERAM BAGIAN TIMUR,Januari,0.0
MALUKU,8108.0,MALUKU BARAT DAYA,Januari,0.0
MALUKU,8109.0,BURU SELATAN,Januari,0.0
MALUKU,8171.0,AMBON,Januari,0.0
MALUKU,8172.0,TUAL,Januari,0.0
MALUKU UTARA,8201.0,HALMAHERA BARAT,Januari,22.39
MALUKU UTARA,8202.0,HALMAHERA TENGAH,Januari,0.0
MALUKU UTARA,8203.0,KEPULAUAN SULA,Januari,0.0
MALUKU UTARA,8204.0,HALMAHERA SELATAN,Januari,0.0
MALUKU UTARA,8205.0,HALMAHERA UTARA,Januari,427.89
MALUKU UTARA,8206.0,HALMAHERA TIMUR,Januari,610.05
MALUKU UTARA,8207.0,PULAU MOROTAI,Januari,0.0
MALUKU UTARA,8208.0,PULAU TALIABU,Januari,0.0
MALUKU UTARA,8271.0,TERNATE,Januari,0.0
MALUKU UTARA,8272.0,TIDORE KEPULAUAN,Januari,0.0
PAPUA BARAT,9101.0,FAKFAK,Januari,1.11
PAPUA BARAT,9102.0,KAIMANA,Januari,0.0
PAPUA BARAT,9103.0,TELUK WONDAMA,Januari,0.0
PAPUA BARAT,9104.0,TELUK BINTUNI,Januari,0.0
PAPUA BARAT,9105.0,MANOKWARI,Januari,190.66
PAPUA BARAT,9111.0,MANOKWARI SELATAN,Januari,0.0
PAPUA BARAT,9112.0,PEGUNUNGAN ARFAK,Januari,0.0
PAPUA BARAT DAYA,9201.0,RAJA AMPAT,Januari,0.0
PAPUA BARAT DAYA,9202.0,SORONG,Januari,0.0
PAPUA BARAT DAYA,9203.0,SORONG SELATAN,Januari,0.0
PAPUA BARAT DAYA,9204.0,MAYBRAT,Januari,0.0
PAPUA BARAT DAYA,9205.0,TAMBRAUW,Januari,0.0
PAPUA BARAT DAYA,9271.0,SORONG,Januari,0.0
PAPUA,9403.0,JAYAPURA,Januari,45.42
PAPUA,9408.0,KEPULAUAN YAPEN,Januari,0.0
PAPUA,9409.0,BIAK NUMFOR,Januari,0.0
PAPUA,9419.0,SARMI,Januari,0.0
PAPUA,9420.0,KEEROM,Januari,11.67
PAPUA,9426.0,WAROPEN,Januari,0.63
PAPUA,9427.0,SUPIORI,Januari,0.0
PAPUA,9428.0,MAMBERAMO RAYA,Januari,0.0
PAPUA,9471.0,JAYAPURA,Januari,0.0
PAPUA SELATAN,9501.0,MERAUKE,Januari,0.0
PAPUA SELATAN,9502.0,BOVEN DIGOEL,Januari,0.0
PAPUA SELATAN,9503.0,MAPPI,Januari,0.0
PAPUA SELATAN,9504.0,ASMAT,Januari,0.0
PAPUA TENGAH,9601.0,MIMIKA,Januari,0.0
PAPUA TENGAH,9602.0,DOGIYAI,Januari,0.0
PAPUA TENGAH,9603.0,DEIYAI,Januari,0.0
PAPUA TENGAH,9604.0,NABIRE,Januari,113.98
PAPUA TENGAH,9605.0,PANIAI,Januari,0.0
PAPUA TENGAH,9606.0,INTAN JAYA,Januari,0.0
PAPUA TENGAH,9607.0,PUNCAK,Januari,0.0
PAPUA TENGAH,9608.0,PUNCAK JAYA,Januari,0.0
PAPUA PENGUNUNGAN,9701.0,NDUGA,Januari,0.0
PAPUA PENGUNUNGAN,9702.0,JAYAWIJAYA,Januari,0.0
PAPUA PENGUNUNGAN,9703.0,LANNY JAYA,Januari,0.0
PAPUA PENGUNUNGAN,9704.0,TOLIKARA,Januari,0.0
PAPUA PENGUNUNGAN,9705.0,MAMBERAMO TENGAH,Januari,0.0
PAPUA PENGUNUNGAN,9706.0,YALIMO,Januari,0.0
PAPUA PENGUNUNGAN,9707.0,YAHUKIMO,Januari,0.0
ACEH,1102.0,ACEH SINGKIL,Februari,0.0
ACEH,1103.0,ACEH SELATAN,Februari,742.17
ACEH,1104.0,ACEH TENGGARA,Februari,234.32999999999998
ACEH,1105.0,ACEH TIMUR,Februari,2723.19
ACEH,1106.0,ACEH TENGAH,Februari,172.20999999999998
ACEH,1107.0,ACEH BARAT,Februari,4823.17
ACEH,1108.0,ACEH BESAR,Februari,5908.490000000001
ACEH,1109.0,PIDIE,Februari,2492.96
ACEH,1110.0,BIREUEN,Februari,1522.4699999999998
ACEH,1111.0,ACEH UTARA,Februari,11625.099999999999
ACEH,1112.0,ACEH BARAT DAYA,Februari,824.55
ACEH,1113.0,GAYO LUES,Februari,299.11
ACEH,1114.0,ACEH TAMIANG,Februari,1106.73
ACEH,1115.0,NAGAN RAYA,Februari,772.29
ACEH,1116.0,ACEH JAYA,Februari,734.68
ACEH,1117.0,BENER MERIAH,Februari,32.9
ACEH,1118.0,PIDIE JAYA,Februari,1604.47
ACEH,1171.0,BANDA ACEH,Februari,0.68
ACEH,1172.0,SABANG,Februari,0.0
ACEH,1173.0,LANGSA,Februari,59.86
ACEH,1174.0,LHOKSEUMAWE,Februari,28.68
ACEH,1175.0,SUBULUSSALAM,Februari,0.0
SUMATERA UTARA,1201.0,NIAS,Februari,589.1800000000001
SUMATERA UTARA,1202.0,MANDAILING NATAL,Februari,2017.2
SUMATERA UTARA,1203.0,TAPANULI SELATAN,Februari,1159.67
SUMATERA UTARA,1204.0,TAPANULI TENGAH,Februari,1087.13
SUMATERA UTARA,1205.0,TAPANULI UTARA,Februari,1045.48
SUMATERA UTARA,1206.0,TOBA,Februari,305.15000000000003
SUMATERA UTARA,1207.0,LABUHAN BATU,Februari,9401.34
SUMATERA UTARA,1208.0,ASAHAN,Februari,311.18
SUMATERA UTARA,1209.0,SIMALUNGUN,Februari,3543.2800000000007
SUMATERA UTARA,1210.0,DAIRI,Februari,947.73
SUMATERA UTARA,1211.0,KARO,Februari,1782.15
SUMATERA UTARA,1212.0,DELI SERDANG,Februari,10334.16
SUMATERA UTARA,1213.0,LANGKAT,Februari,3137.2799999999997
SUMATERA UTARA,1214.0,NIAS SELATAN,Februari,868.6300000000001
SUMATERA UTARA,1215.0,HUMBANG HASUNDUTAN,Februari,1788.07
SUMATERA UTARA,1216.0,PAKPAK BHARAT,Februari,545.9399999999999
SUMATERA UTARA,1217.0,SAMOSIR,Februari,441.84
SUMATERA UTARA,1218.0,SERDANG BEDAGAI,Februari,8110.719999999999
SUMATERA UTARA,1219.0,BATU BARA,Februari,1190.19
SUMATERA UTARA,1220.0,PADANG LAWAS UTARA,Februari,1296.16
SUMATERA UTARA,1221.0,PADANG LAWAS,Februari,930.4000000000001
SUMATERA UTARA,1222.0,LABUHAN BATU SELATAN,Februari,0.0
SUMATERA UTARA,1223.0,LABUHAN BATU UTARA,Februari,14194.54
SUMATERA UTARA,1224.0,NIAS UTARA,Februari,481.75
SUMATERA UTARA,1225.0,NIAS BARAT,Februari,38.65
SUMATERA UTARA,1271.0,SIBOLGA,Februari,0.0
SUMATERA UTARA,1272.0,TANJUNG BALAI,Februari,15.57
SUMATERA UTARA,1273.0,PEMATANG SIANTAR,Februari,301.03999999999996
SUMATERA UTARA,1274.0,TEBING TINGGI,Februari,105.24
SUMATERA UTARA,1275.0,MEDAN,Februari,214.5
SUMATERA UTARA,1276.0,BINJAI,Februari,351.93
SUMATERA UTARA,1277.0,PADANGSIDIMPUAN,Februari,238.54
SUMATERA UTARA,1278.0,GUNUNGSITOLI,Februari,444.21
SUMATERA BARAT,1301.0,KEPULAUAN MENTAWAI,Februari,2.51
SUMATERA BARAT,1302.0,PESISIR SELATAN,Februari,3983.5300000000007
SUMATERA BARAT,1303.0,SOLOK,Februari,3143.3300000000004
SUMATERA BARAT,1304.0,SIJUNJUNG,Februari,1501.23
SUMATERA BARAT,1305.0,TANAH DATAR,Februari,1499.92
SUMATERA BARAT,1306.0,PADANG PARIAMAN,Februari,1778.31
SUMATERA BARAT,1307.0,AGAM,Februari,2314.6600000000003
SUMATERA BARAT,1308.0,LIMA PULUH KOTA,Februari,1695.0600000000002
SUMATERA BARAT,1309.0,PASAMAN,Februari,2135.1499999999996
SUMATERA BARAT,1310.0,SOLOK SELATAN,Februari,1058.8999999999999
SUMATERA BARAT,1311.0,DHARMASRAYA,Februari,530.1500000000001
SUMATERA BARAT,1312.0,PASAMAN BARAT,Februari,678.87
SUMATERA BARAT,1371.0,PADANG,Februari,1027.3400000000001
SUMATERA BARAT,1372.0,SOLOK,Februari,0.0
SUMATERA BARAT,1373.0,SAWAH LUNTO,Februari,494.6
SUMATERA BARAT,1374.0,PADANG PANJANG,Februari,0.0
SUMATERA BARAT,1375.0,BUKITTINGGI,Februari,0.0
SUMATERA BARAT,1376.0,PAYAKUMBUH,Februari,224.71
SUMATERA BARAT,1377.0,PARIAMAN,Februari,196.75
RIAU,1401.0,KUANTAN SINGINGI,Februari,0.0
RIAU,1402.0,INDRAGIRI HULU,Februari,0.0
RIAU,1403.0,INDRAGIRI HILIR,Februari,74.38
RIAU,1404.0,PELALAWAN,Februari,1661.55
RIAU,1405.0,S I A K,Februari,62.69
RIAU,1406.0,KAMPAR,Februari,66.92999999999999
RIAU,1407.0,ROKAN HULU,Februari,225.89
RIAU,1408.0,BENGKALIS,Februari,248.78999999999996
RIAU,1409.0,ROKAN HILIR,Februari,909.9300000000002
RIAU,1410.0,KEPULAUAN MERANTI,Februari,1996.14
RIAU,1471.0,PEKANBARU,Februari,0.0
RIAU,1473.0,D U M A I,Februari,1962.67
JAMBI,1501.0,KERINCI,Februari,1429.7400000000002
JAMBI,1502.0,MERANGIN,Februari,573.69
JAMBI,1503.0,SAROLANGUN,Februari,191.06
JAMBI,1504.0,BATANG HARI,Februari,57.89
JAMBI,1505.0,MUARO JAMBI,Februari,465.63
JAMBI,1506.0,TANJUNG JABUNG TIMUR,Februari,374.75
JAMBI,1507.0,TANJUNG JABUNG BARAT,Februari,102.22999999999999
JAMBI,1508.0,TEBO,Februari,0.0
JAMBI,1509.0,BUNGO,Februari,187.66
JAMBI,1571.0,JAMBI,Februari,0.0
JAMBI,1572.0,SUNGAI PENUH,Februari,438.02000000000004
SUMATERA SELATAN,1601.0,OGAN KOMERING ULU,Februari,0.0
SUMATERA SELATAN,1602.0,OGAN KOMERING ILIR,Februari,13306.91
SUMATERA SELATAN,1603.0,MUARA ENIM,Februari,0.0
SUMATERA SELATAN,1604.0,LAHAT,Februari,1118.3100000000002
SUMATERA SELATAN,1605.0,MUSI RAWAS,Februari,648.6700000000001
SUMATERA SELATAN,1606.0,MUSI BANYUASIN,Februari,224.87
SUMATERA SELATAN,1607.0,BANYU ASIN,Februari,40858.51000000001
SUMATERA SELATAN,1608.0,OGAN KOMERING ULU SELATAN,Februari,397.90000000000003
SUMATERA SELATAN,1609.0,OGAN KOMERING ULU TIMUR,Februari,1920.0700000000002
SUMATERA SELATAN,1610.0,OGAN ILIR,Februari,0.0
SUMATERA SELATAN,1611.0,EMPAT LAWANG,Februari,664.6999999999999
SUMATERA SELATAN,1612.0,PENUKAL ABAB LEMATANG ILIR,Februari,0.0
SUMATERA SELATAN,1613.0,MUSI RAWAS UTARA,Februari,295.42999999999995
SUMATERA SELATAN,1671.0,PALEMBANG,Februari,0.0
SUMATERA SELATAN,1672.0,PRABUMULIH,Februari,1.02
SUMATERA SELATAN,1673.0,PAGAR ALAM,Februari,131.49
SUMATERA SELATAN,1674.0,LUBUKLINGGAU,Februari,134.84
BENGKULU,1701.0,BENGKULU SELATAN,Februari,0.0
BENGKULU,1702.0,REJANG LEBONG,Februari,124.87
BENGKULU,1703.0,BENGKULU UTARA,Februari,109.28999999999999
BENGKULU,1704.0,KAUR,Februari,220.44
BENGKULU,1705.0,SELUMA,Februari,238.12
BENGKULU,1706.0,MUKOMUKO,Februari,14.67
BENGKULU,1707.0,LEBONG,Februari,3151.3799999999997
BENGKULU,1708.0,KEPAHIANG,Februari,308.23
BENGKULU,1709.0,BENGKULU TENGAH,Februari,0.0
BENGKULU,1771.0,BENGKULU,Februari,0.0
LAMPUNG,1801.0,LAMPUNG BARAT,Februari,874.54
LAMPUNG,1802.0,TANGGAMUS,Februari,245.37
LAMPUNG,1803.0,LAMPUNG SELATAN,Februari,38.46
LAMPUNG,1804.0,LAMPUNG TIMUR,Februari,392.2
LAMPUNG,1805.0,LAMPUNG TENGAH,Februari,994.0699999999999
LAMPUNG,1806.0,LAMPUNG UTARA,Februari,87.19999999999999
LAMPUNG,1807.0,WAY KANAN,Februari,42.0
LAMPUNG,1808.0,TULANGBAWANG,Februari,0.0
LAMPUNG,1809.0,PESAWARAN,Februari,25.61
LAMPUNG,1810.0,PRINGSEWU,Februari,0.0
LAMPUNG,1811.0,MESUJI,Februari,109.68
LAMPUNG,1812.0,TULANG BAWANG BARAT,Februari,0.0
LAMPUNG,1813.0,PESISIR BARAT,Februari,25.03
LAMPUNG,1871.0,BANDAR LAMPUNG,Februari,0.0
LAMPUNG,1872.0,METRO,Februari,2056.02
KEPULAUAN BANGKA BELITUNG,1901.0,BANGKA,Februari,480.17
KEPULAUAN BANGKA BELITUNG,1902.0,BELITUNG,Februari,2.67
KEPULAUAN BANGKA BELITUNG,1903.0,BANGKA BARAT,Februari,422.72
KEPULAUAN BANGKA BELITUNG,1904.0,BANGKA TENGAH,Februari,0.0
KEPULAUAN BANGKA BELITUNG,1905.0,BANGKA SELATAN,Februari,0.0
KEPULAUAN BANGKA BELITUNG,1906.0,BELITUNG TIMUR,Februari,0.0
KEPULAUAN BANGKA BELITUNG,1971.0,PANGKALPINANG,Februari,0.0
KEPULAUAN RIAU,2101.0,KARIMUN,Februari,0.0
KEPULAUAN RIAU,2102.0,BINTAN,Februari,5.37
KEPULAUAN RIAU,2103.0,NATUNA,Februari,24.45
KEPULAUAN RIAU,2104.0,LINGGA,Februari,0.0
KEPULAUAN RIAU,2105.0,KEPULAUAN ANAMBAS,Februari,0.0
KEPULAUAN RIAU,2171.0,B A T A M,Februari,0.0
KEPULAUAN RIAU,2172.0,TANJUNG PINANG,Februari,0.0
DKI JAKARTA,3101.0,KEPULAUAN SERIBU,Februari,0.0
DKI JAKARTA,3171.0,JAKARTA SELATAN,Februari,0.0
DKI JAKARTA,3172.0,JAKARTA TIMUR,Februari,0.0
DKI JAKARTA,3173.0,JAKARTA PUSAT,Februari,0.0
DKI JAKARTA,3174.0,JAKARTA BARAT,Februari,0.0
DKI JAKARTA,3175.0,JAKARTA UTARA,Februari,18.45
JAWA BARAT,3201.0,BOGOR,Februari,1071.5500000000002
JAWA BARAT,3202.0,SUKABUMI,Februari,1801.19
JAWA BARAT,3203.0,CIANJUR,Februari,2553.9300000000003
JAWA BARAT,3204.0,BANDUNG,Februari,1235.95
JAWA BARAT,3205.0,GARUT,Februari,2737.85
JAWA BARAT,3206.0,TASIKMALAYA,Februari,2178.36
JAWA BARAT,3207.0,CIAMIS,Februari,745.09
JAWA BARAT,3208.0,KUNINGAN,Februari,728.29
JAWA BARAT,3209.0,CIREBON,Februari,823.8100000000001
JAWA BARAT,3210.0,MAJALENGKA,Februari,266.15
JAWA BARAT,3211.0,SUMEDANG,Februari,1352.0799999999997
JAWA BARAT,3212.0,INDRAMAYU,Februari,0.0
JAWA BARAT,3213.0,SUBANG,Februari,2228.3199999999997
JAWA BARAT,3214.0,PURWAKARTA,Februari,334.0
JAWA BARAT,3215.0,KARAWANG,Februari,5623.51
JAWA BARAT,3216.0,BEKASI,Februari,805.5
JAWA BARAT,3217.0,BANDUNG BARAT,Februari,788.54
JAWA BARAT,3218.0,PANGANDARAN,Februari,157.39
JAWA BARAT,3271.0,BOGOR,Februari,3.86
JAWA BARAT,3272.0,SUKABUMI,Februari,25.71
JAWA BARAT,3273.0,BANDUNG,Februari,10.39
JAWA BARAT,3274.0,CIREBON,Februari,0.0
JAWA BARAT,3275.0,BEKASI,Februari,0.0
JAWA BARAT,3276.0,DEPOK,Februari,0.0
JAWA BARAT,3277.0,CIMAHI,Februari,5.68
JAWA BARAT,3278.0,TASIKMALAYA,Februari,129.74
JAWA BARAT,3279.0,BANJAR,Februari,0.0
JAWA TENGAH,3301.0,CILACAP,Februari,695.54
JAWA TENGAH,3302.0,BANYUMAS,Februari,1056.0
JAWA TENGAH,3303.0,PURBALINGGA,Februari,728.07
JAWA TENGAH,3304.0,BANJARNEGARA,Februari,169.02
JAWA TENGAH,3305.0,KEBUMEN,Februari,148.74
JAWA TENGAH,3306.0,PURWOREJO,Februari,526.48
JAWA TENGAH,3307.0,WONOSOBO,Februari,603.9099999999999
JAWA TENGAH,3308.0,MAGELANG,Februari,1061.23
JAWA TENGAH,3309.0,BOYOLALI,Februari,3035.57
JAWA TENGAH,3310.0,KLATEN,Februari,1656.8799999999999
JAWA TENGAH,3311.0,SUKOHARJO,Februari,369.69
JAWA TENGAH,3312.0,WONOGIRI,Februari,392.0
JAWA TENGAH,3313.0,KARANGANYAR,Februari,481.05
JAWA TENGAH,3314.0,SRAGEN,Februari,11562.78
JAWA TENGAH,3315.0,GROBOGAN,Februari,12915.609999999999
JAWA TENGAH,3316.0,BLORA,Februari,3814.14
JAWA TENGAH,3317.0,REMBANG,Februari,230.82
JAWA TENGAH,3318.0,PATI,Februari,5997.419999999999
JAWA TENGAH,3319.0,KUDUS,Februari,2900.1299999999997
JAWA TENGAH,3320.0,JEPARA,Februari,218.05
JAWA TENGAH,3321.0,DEMAK,Februari,13537.529999999999
JAWA TENGAH,3322.0,SEMARANG,Februari,1350.18
JAWA TENGAH,3323.0,TEMANGGUNG,Februari,165.81
JAWA TENGAH,3324.0,KENDAL,Februari,2174.12
JAWA TENGAH,3325.0,BATANG,Februari,1595.9899999999998
JAWA TENGAH,3326.0,PEKALONGAN,Februari,489.77
JAWA TENGAH,3327.0,PEMALANG,Februari,821.68
JAWA TENGAH,3328.0,TEGAL,Februari,340.12
JAWA TENGAH,3329.0,BREBES,Februari,1208.59
JAWA TENGAH,3371.0,MAGELANG,Februari,3.47
JAWA TENGAH,3372.0,SURAKARTA,Februari,0.99
JAWA TENGAH,3373.0,SALATIGA,Februari,24.24
JAWA TENGAH,3374.0,SEMARANG,Februari,37.61
JAWA TENGAH,3375.0,PEKALONGAN,Februari,0.0
JAWA TENGAH,3376.0,TEGAL,Februari,4.21
DI YOGYAKARTA,3401.0,KULON PROGO,Februari,841.65
DI YOGYAKARTA,3402.0,BANTUL,Februari,1338.45
DI YOGYAKARTA,3403.0,GUNUNG KIDUL,Februari,183.29
DI YOGYAKARTA,3404.0,SLEMAN,Februari,474.25
DI YOGYAKARTA,3471.0,YOGYAKARTA,Februari,0.0
JAWA TIMUR,3501.0,PACITAN,Februari,44.17
JAWA TIMUR,3502.0,PONOROGO,Februari,158.58
JAWA TIMUR,3503.0,TRENGGALEK,Februari,67.77
JAWA TIMUR,3504.0,TULUNGAGUNG,Februari,1201.9700000000003
JAWA TIMUR,3505.0,BLITAR,Februari,636.75
JAWA TIMUR,3506.0,KEDIRI,Februari,1174.6399999999999
JAWA TIMUR,3507.0,MALANG,Februari,1574.76
JAWA TIMUR,3508.0,LUMAJANG,Februari,2220.76
JAWA TIMUR,3509.0,JEMBER,Februari,7058.58
JAWA TIMUR,3510.0,BANYUWANGI,Februari,2221.26
JAWA TIMUR,3511.0,BONDOWOSO,Februari,3972.11
JAWA TIMUR,3512.0,SITUBONDO,Februari,2945.2900000000004
JAWA TIMUR,3513.0,PROBOLINGGO,Februari,1336.5
JAWA TIMUR,3514.0,PASURUAN,Februari,2808.8700000000003
JAWA TIMUR,3515.0,SIDOARJO,Februari,565.9399999999999
JAWA TIMUR,3516.0,MOJOKERTO,Februari,721.3400000000001
JAWA TIMUR,3517.0,JOMBANG,Februari,230.26
JAWA TIMUR,3518.0,NGANJUK,Februari,1683.45
JAWA TIMUR,3519.0,MADIUN,Februari,1481.1399999999999
JAWA TIMUR,3520.0,MAGETAN,Februari,1141.31
JAWA TIMUR,3521.0,NGAWI,Februari,1758.77
JAWA TIMUR,3522.0,BOJONEGORO,Februari,7175.29
JAWA TIMUR,3523.0,TUBAN,Februari,7556.700000000001
JAWA TIMUR,3524.0,LAMONGAN,Februari,1192.74
JAWA TIMUR,3525.0,GRESIK,Februari,1278.44
JAWA TIMUR,3526.0,BANGKALAN,Februari,377.65
JAWA TIMUR,3527.0,SAMPANG,Februari,0.0
JAWA TIMUR,3528.0,PAMEKASAN,Februari,0.0
JAWA TIMUR,3529.0,SUMENEP,Februari,266.67
JAWA TIMUR,3571.0,KEDIRI,Februari,0.0
JAWA TIMUR,3572.0,BLITAR,Februari,0.0
JAWA TIMUR,3573.0,MALANG,Februari,9.57
JAWA TIMUR,3574.0,PROBOLINGGO,Februari,0.0
JAWA TIMUR,3575.0,PASURUAN,Februari,225.42000000000002
JAWA TIMUR,3576.0,MOJOKERTO,Februari,37.08
JAWA TIMUR,3577.0,MADIUN,Februari,0.0
JAWA TIMUR,3578.0,SURABAYA,Februari,8.91
JAWA TIMUR,3579.0,BATU,Februari,41.65
BANTEN,3601.0,PANDEGLANG,Februari,1332.8200000000002
BANTEN,3602.0,LEBAK,Februari,3992.3900000000003
BANTEN,3603.0,TANGERANG,Februari,990.7800000000001
BANTEN,3604.0,SERANG,Februari,1263.71
BANTEN,3671.0,TANGERANG,Februari,11.77
BANTEN,3672.0,CILEGON,Februari,58.89
BANTEN,3673.0,SERANG,Februari,0.0
BANTEN,3674.0,TANGERANG SELATAN,Februari,0.0
BALI,5101.0,JEMBRANA,Februari,78.97
BALI,5102.0,TABANAN,Februari,1568.72
BALI,5103.0,BADUNG,Februari,499.11
BALI,5104.0,GIANYAR,Februari,729.1099999999999
BALI,5105.0,KLUNGKUNG,Februari,0.0
BALI,5106.0,BANGLI,Februari,182.92000000000002
BALI,5107.0,KARANGASEM,Februari,265.64
BALI,5108.0,BULELENG,Februari,264.46
BALI,5171.0,DENPASAR,Februari,0.0
NUSA TENGGARA BARAT,5201.0,LOMBOK BARAT,Februari,1584.7299999999998
NUSA TENGGARA BARAT,5202.0,LOMBOK TENGAH,Februari,997.9000000000001
NUSA TENGGARA BARAT,5203.0,LOMBOK TIMUR,Februari,1554.39
NUSA TENGGARA BARAT,5204.0,SUMBAWA,Februari,791.4799999999999
NUSA TENGGARA BARAT,5205.0,DOMPU,Februari,765.78
NUSA TENGGARA BARAT,5206.0,BIMA,Februari,677.71
NUSA TENGGARA BARAT,5207.0,SUMBAWA BARAT,Februari,27.58
NUSA TENGGARA BARAT,5208.0,LOMBOK UTARA,Februari,103.69
NUSA TENGGARA BARAT,5271.0,MATARAM,Februari,342.31
NUSA TENGGARA BARAT,5272.0,BIMA,Februari,157.07
NUSA TENGGARA TIMUR,5301.0,SUMBA BARAT,Februari,87.18
NUSA TENGGARA TIMUR,5302.0,SUMBA TIMUR,Februari,42.6
NUSA TENGGARA TIMUR,5303.0,KUPANG,Februari,0.0
NUSA TENGGARA TIMUR,5304.0,TIMOR TENGAH SELATAN,Februari,47.699999999999996
NUSA TENGGARA TIMUR,5305.0,TIMOR TENGAH UTARA,Februari,136.08
NUSA TENGGARA TIMUR,5306.0,BELU,Februari,0.0
NUSA TENGGARA TIMUR,5307.0,ALOR,Februari,16.240000000000002
NUSA TENGGARA TIMUR,5308.0,LEMBATA,Februari,0.0
NUSA TENGGARA TIMUR,5309.0,FLORES TIMUR,Februari,5.96
NUSA TENGGARA TIMUR,5310.0,SIKKA,Februari,53.07
NUSA TENGGARA TIMUR,5311.0,ENDE,Februari,36.45
NUSA TENGGARA TIMUR,5312.0,NGADA,Februari,194.78
NUSA TENGGARA TIMUR,5313.0,MANGGARAI,Februari,1076.24
NUSA TENGGARA TIMUR,5314.0,ROTE NDAO,Februari,0.0
NUSA TENGGARA TIMUR,5315.0,MANGGARAI BARAT,Februari,318.65
NUSA TENGGARA TIMUR,5316.0,SUMBA TENGAH,Februari,79.43
NUSA TENGGARA TIMUR,5317.0,SUMBA BARAT DAYA,Februari,196.53
NUSA TENGGARA TIMUR,5318.0,NAGEKEO,Februari,72.33
NUSA TENGGARA TIMUR,5319.0,MANGGARAI TIMUR,Februari,170.89
NUSA TENGGARA TIMUR,5320.0,SABU RAIJUA,Februari,0.0
NUSA TENGGARA TIMUR,5321.0,MALAKA,Februari,0.0
NUSA TENGGARA TIMUR,5371.0,KUPANG,Februari,0.0
KALIMANTAN BARAT,6101.0,SAMBAS,Februari,7932.7
KALIMANTAN BARAT,6102.0,BENGKAYANG,Februari,2176.43
KALIMANTAN BARAT,6103.0,LANDAK,Februari,2257.5299999999997
KALIMANTAN BARAT,6104.0,MEMPAWAH,Februari,1325.42
KALIMANTAN BARAT,6105.0,SANGGAU,Februari,5558.9
KALIMANTAN BARAT,6106.0,KETAPANG,Februari,5531.79
KALIMANTAN BARAT,6107.0,SINTANG,Februari,2748.3700000000003
KALIMANTAN BARAT,6108.0,KAPUAS HULU,Februari,2236.2
KALIMANTAN BARAT,6109.0,SEKADAU,Februari,2238.45
KALIMANTAN BARAT,6110.0,MELAWI,Februari,1013.6199999999999
KALIMANTAN BARAT,6111.0,KAYONG UTARA,Februari,719.44
KALIMANTAN BARAT,6112.0,KUBU RAYA,Februari,6988.92
